statement,label,extracted_statement_ids,extracted_statement_texts
(47 - 47) / 9 = 0,True,"[128000, 128011, 7, 2618, 482, 220, 2618, 8, 611, 220, 24, 284, 220, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 - 47) / 9 = 0<｜Assistant｜><think>
"
(9 + 16) - 25 = 0,True,"[128000, 128011, 7, 24, 489, 220, 845, 8, 482, 220, 914, 284, 220, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 + 16) - 25 = 0<｜Assistant｜><think>
"
(38 + 36) * 3 = 223,False,"[128000, 128011, 7, 1987, 489, 220, 1927, 8, 353, 220, 18, 284, 220, 12533, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 + 36) * 3 = 223<｜Assistant｜><think>
"
(15 + 49) - 50 = 11,False,"[128000, 128011, 7, 868, 489, 220, 2491, 8, 482, 220, 1135, 284, 220, 806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 49) - 50 = 11<｜Assistant｜><think>
"
(45 * 16) + 38 = 763,False,"[128000, 128011, 7, 1774, 353, 220, 845, 8, 489, 220, 1987, 284, 220, 26083, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(45 * 16) + 38 = 763<｜Assistant｜><think>
"
(11 - 39) - 11 = -39,True,"[128000, 128011, 7, 806, 482, 220, 2137, 8, 482, 220, 806, 284, 482, 2137, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 - 39) - 11 = -39<｜Assistant｜><think>
"
(23 - 14) - 24 = -15,True,"[128000, 128011, 7, 1419, 482, 220, 975, 8, 482, 220, 1187, 284, 482, 868, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(23 - 14) - 24 = -15<｜Assistant｜><think>
"
(24 * 9) + 49 = 267,False,"[128000, 128011, 7, 1187, 353, 220, 24, 8, 489, 220, 2491, 284, 220, 16567, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 * 9) + 49 = 267<｜Assistant｜><think>
"
(20 - 5) * 20 = 300,True,"[128000, 128011, 7, 508, 482, 220, 20, 8, 353, 220, 508, 284, 220, 3101, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 - 5) * 20 = 300<｜Assistant｜><think>
"
(30 + 30) / 1 = 60,True,"[128000, 128011, 7, 966, 489, 220, 966, 8, 611, 220, 16, 284, 220, 1399, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 + 30) / 1 = 60<｜Assistant｜><think>
"
(20 - 29) + 5 = -2,False,"[128000, 128011, 7, 508, 482, 220, 1682, 8, 489, 220, 20, 284, 482, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 - 29) + 5 = -2<｜Assistant｜><think>
"
(1 * 19) - 14 = 5,True,"[128000, 128011, 7, 16, 353, 220, 777, 8, 482, 220, 975, 284, 220, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 * 19) - 14 = 5<｜Assistant｜><think>
"
(38 * 36) - 42 = 1326,True,"[128000, 128011, 7, 1987, 353, 220, 1927, 8, 482, 220, 2983, 284, 220, 9413, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 * 36) - 42 = 1326<｜Assistant｜><think>
"
(11 - 1) * 1 = 10,True,"[128000, 128011, 7, 806, 482, 220, 16, 8, 353, 220, 16, 284, 220, 605, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 - 1) * 1 = 10<｜Assistant｜><think>
"
(31 - 24) * 50 = 346,False,"[128000, 128011, 7, 2148, 482, 220, 1187, 8, 353, 220, 1135, 284, 220, 18061, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 - 24) * 50 = 346<｜Assistant｜><think>
"
(38 - 8) * 2 = 61,False,"[128000, 128011, 7, 1987, 482, 220, 23, 8, 353, 220, 17, 284, 220, 5547, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 - 8) * 2 = 61<｜Assistant｜><think>
"
(21 * 33) - 45 = 651,False,"[128000, 128011, 7, 1691, 353, 220, 1644, 8, 482, 220, 1774, 284, 220, 23409, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 * 33) - 45 = 651<｜Assistant｜><think>
"
(45 + 34) - 48 = 30,False,"[128000, 128011, 7, 1774, 489, 220, 1958, 8, 482, 220, 2166, 284, 220, 966, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(45 + 34) - 48 = 30<｜Assistant｜><think>
"
(38 * 44) * 6 = 10035,False,"[128000, 128011, 7, 1987, 353, 220, 2096, 8, 353, 220, 21, 284, 220, 1041, 1758, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 * 44) * 6 = 10035<｜Assistant｜><think>
"
(4 - 29) * 24 = -600,True,"[128000, 128011, 7, 19, 482, 220, 1682, 8, 353, 220, 1187, 284, 482, 5067, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 - 29) * 24 = -600<｜Assistant｜><think>
"
(49 * 16) + 38 = 822,True,"[128000, 128011, 7, 2491, 353, 220, 845, 8, 489, 220, 1987, 284, 220, 23105, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(49 * 16) + 38 = 822<｜Assistant｜><think>
"
(31 * 41) * 2 = 2544,False,"[128000, 128011, 7, 2148, 353, 220, 3174, 8, 353, 220, 17, 284, 220, 12375, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 * 41) * 2 = 2544<｜Assistant｜><think>
"
(16 + 35) - 5 = 42,False,"[128000, 128011, 7, 845, 489, 220, 1758, 8, 482, 220, 20, 284, 220, 2983, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(16 + 35) - 5 = 42<｜Assistant｜><think>
"
(14 * 16) * 26 = 5824,True,"[128000, 128011, 7, 975, 353, 220, 845, 8, 353, 220, 1627, 284, 220, 23670, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 * 16) * 26 = 5824<｜Assistant｜><think>
"
(11 + 36) - 32 = 13,False,"[128000, 128011, 7, 806, 489, 220, 1927, 8, 482, 220, 843, 284, 220, 1032, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 + 36) - 32 = 13<｜Assistant｜><think>
"
(10 - 18) / 2 = -1,False,"[128000, 128011, 7, 605, 482, 220, 972, 8, 611, 220, 17, 284, 482, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 - 18) / 2 = -1<｜Assistant｜><think>
"
(24 + 2) * 27 = 703,False,"[128000, 128011, 7, 1187, 489, 220, 17, 8, 353, 220, 1544, 284, 220, 20436, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 + 2) * 27 = 703<｜Assistant｜><think>
"
(14 + 35) + 16 = 63,False,"[128000, 128011, 7, 975, 489, 220, 1758, 8, 489, 220, 845, 284, 220, 5495, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 + 35) + 16 = 63<｜Assistant｜><think>
"
(48 + 42) + 32 = 122,True,"[128000, 128011, 7, 2166, 489, 220, 2983, 8, 489, 220, 843, 284, 220, 8259, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(48 + 42) + 32 = 122<｜Assistant｜><think>
"
(4 + 45) - 28 = 22,False,"[128000, 128011, 7, 19, 489, 220, 1774, 8, 482, 220, 1591, 284, 220, 1313, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 + 45) - 28 = 22<｜Assistant｜><think>
"
(22 + 37) + 35 = 99,False,"[128000, 128011, 7, 1313, 489, 220, 1806, 8, 489, 220, 1758, 284, 220, 1484, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 37) + 35 = 99<｜Assistant｜><think>
"
(5 + 44) - 20 = 33,False,"[128000, 128011, 7, 20, 489, 220, 2096, 8, 482, 220, 508, 284, 220, 1644, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 + 44) - 20 = 33<｜Assistant｜><think>
"
(18 - 24) * 31 = -186,True,"[128000, 128011, 7, 972, 482, 220, 1187, 8, 353, 220, 2148, 284, 482, 9714, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 - 24) * 31 = -186<｜Assistant｜><think>
"
(20 * 23) - 34 = 426,True,"[128000, 128011, 7, 508, 353, 220, 1419, 8, 482, 220, 1958, 284, 220, 20363, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 * 23) - 34 = 426<｜Assistant｜><think>
"
(21 + 21) / 1 = 38,False,"[128000, 128011, 7, 1691, 489, 220, 1691, 8, 611, 220, 16, 284, 220, 1987, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 21) / 1 = 38<｜Assistant｜><think>
"
(4 + 48) * 42 = 2184,True,"[128000, 128011, 7, 19, 489, 220, 2166, 8, 353, 220, 2983, 284, 220, 13302, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 + 48) * 42 = 2184<｜Assistant｜><think>
"
(32 - 22) * 3 = 32,False,"[128000, 128011, 7, 843, 482, 220, 1313, 8, 353, 220, 18, 284, 220, 843, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 - 22) * 3 = 32<｜Assistant｜><think>
"
(25 * 2) - 10 = 40,True,"[128000, 128011, 7, 914, 353, 220, 17, 8, 482, 220, 605, 284, 220, 1272, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 * 2) - 10 = 40<｜Assistant｜><think>
"
(25 * 15) * 31 = 11623,False,"[128000, 128011, 7, 914, 353, 220, 868, 8, 353, 220, 2148, 284, 220, 8027, 1419, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 * 15) * 31 = 11623<｜Assistant｜><think>
"
(42 * 5) + 42 = 252,True,"[128000, 128011, 7, 2983, 353, 220, 20, 8, 489, 220, 2983, 284, 220, 12326, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(42 * 5) + 42 = 252<｜Assistant｜><think>
"
(34 * 29) + 22 = 1005,False,"[128000, 128011, 7, 1958, 353, 220, 1682, 8, 489, 220, 1313, 284, 220, 1041, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 * 29) + 22 = 1005<｜Assistant｜><think>
"
(8 + 15) + 4 = 24,False,"[128000, 128011, 7, 23, 489, 220, 868, 8, 489, 220, 19, 284, 220, 1187, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 + 15) + 4 = 24<｜Assistant｜><think>
"
(45 / 5) - 15 = -6,True,"[128000, 128011, 7, 1774, 611, 220, 20, 8, 482, 220, 868, 284, 482, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(45 / 5) - 15 = -6<｜Assistant｜><think>
"
(47 + 6) + 34 = 87,True,"[128000, 128011, 7, 2618, 489, 220, 21, 8, 489, 220, 1958, 284, 220, 4044, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 + 6) + 34 = 87<｜Assistant｜><think>
"
(7 * 4) - 7 = 21,True,"[128000, 128011, 7, 22, 353, 220, 19, 8, 482, 220, 22, 284, 220, 1691, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(7 * 4) - 7 = 21<｜Assistant｜><think>
"
(47 - 47) / 9 = -4,False,"[128000, 128011, 7, 2618, 482, 220, 2618, 8, 611, 220, 24, 284, 482, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 - 47) / 9 = -4<｜Assistant｜><think>
"
(46 * 50) / 4 = 574,False,"[128000, 128011, 7, 2790, 353, 220, 1135, 8, 611, 220, 19, 284, 220, 23402, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(46 * 50) / 4 = 574<｜Assistant｜><think>
"
(15 - 16) + 24 = 19,False,"[128000, 128011, 7, 868, 482, 220, 845, 8, 489, 220, 1187, 284, 220, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 - 16) + 24 = 19<｜Assistant｜><think>
"
(17 + 43) * 11 = 660,True,"[128000, 128011, 7, 1114, 489, 220, 3391, 8, 353, 220, 806, 284, 220, 19274, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(17 + 43) * 11 = 660<｜Assistant｜><think>
"
(30 + 5) + 35 = 70,True,"[128000, 128011, 7, 966, 489, 220, 20, 8, 489, 220, 1758, 284, 220, 2031, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 + 5) + 35 = 70<｜Assistant｜><think>
"
(45 - 37) - 23 = -15,True,"[128000, 128011, 7, 1774, 482, 220, 1806, 8, 482, 220, 1419, 284, 482, 868, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(45 - 37) - 23 = -15<｜Assistant｜><think>
"
(11 + 36) - 29 = 18,True,"[128000, 128011, 7, 806, 489, 220, 1927, 8, 482, 220, 1682, 284, 220, 972, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 + 36) - 29 = 18<｜Assistant｜><think>
"
