statement,label,country,cities,stated_k,actual_k
"Exactly 5 of the following cities are in Nepal: Liupanshui, Jhang Sadr, Kigali, Chenzhou, Kathmandu.",0,Nepal,"('Chenzhou', 'Jhang Sadr', 'Kathmandu', 'Kigali', 'Liupanshui')",5,1
"Exactly 2 of the following cities are in China: Niamey, Meerut, Xuancheng, Johor Bahru, Yibin.",1,China,"('Johor Bahru', 'Meerut', 'Niamey', 'Xuancheng', 'Yibin')",2,2
"Exactly 5 of the following cities are in India: Kanpur, Jammu, Rajkot, Tiruchirappalli, Pimpri-Chinchwad.",1,India,"('Jammu', 'Kanpur', 'Pimpri-Chinchwad', 'Rajkot', 'Tiruchirappalli')",5,5
"Exactly 0 of the following cities are in Ukraine: Lviv, Okayama, Kharkiv, Warri, Kryvyy Rih.",0,Ukraine,"('Kharkiv', 'Kryvyy Rih', 'Lviv', 'Okayama', 'Warri')",0,3
"Exactly 2 of the following cities are in Guinea-Bissau: Marrakesh, Multan, Jeonju, Serang, Yinchuan.",0,Guinea-Bissau,"('Jeonju', 'Marrakesh', 'Multan', 'Serang', 'Yinchuan')",2,0
"Exactly 2 of the following cities are in Uganda: Kampala, Longyan, Wanzhou, Nansana, Adana.",1,Uganda,"('Adana', 'Kampala', 'Longyan', 'Nansana', 'Wanzhou')",2,2
"Exactly 5 of the following cities are in Iran: Tabriz, Kermanshah, Ahvaz, Zahedan, Adana.",0,Iran,"('Adana', 'Ahvaz', 'Kermanshah', 'Tabriz', 'Zahedan')",5,4
"Exactly 5 of the following cities are in Finland: Owerri, Tangshan, Jingmen, Helsinki, Lubango.",0,Finland,"('Helsinki', 'Jingmen', 'Lubango', 'Owerri', 'Tangshan')",5,1
"Exactly 5 of the following cities are in Russia: Penza, Lipetsk, Tolyatti, Izhevsk, Chelyabinsk.",1,Russia,"('Chelyabinsk', 'Izhevsk', 'Lipetsk', 'Penza', 'Tolyatti')",5,5
"Exactly 2 of the following cities are in Mali: Thane, Visakhapatnam, Bamako, Kumasi, Gujrat.",0,Mali,"('Bamako', 'Gujrat', 'Kumasi', 'Thane', 'Visakhapatnam')",2,1
"Exactly 5 of the following cities are in Saudi Arabia: Buraydah, Winnipeg, Osogbo, Sultanah, Dammam.",0,Saudi Arabia,"('Buraydah', 'Dammam', 'Osogbo', 'Sultanah', 'Winnipeg')",5,3
"Exactly 4 of the following cities are in India: Thuan An, Indore, Ranchi, Dhanbad, Hannover.",0,India,"('Dhanbad', 'Hannover', 'Indore', 'Ranchi', 'Thuan An')",4,3
"Exactly 4 of the following cities are in Nigeria: Akure, Harbin, Hiroshima, Maceio, Jaboatao dos Guararapes.",0,Nigeria,"('Akure', 'Harbin', 'Hiroshima', 'Jaboatao dos Guararapes', 'Maceio')",4,1
"Exactly 0 of the following cities are in Timor-Leste: Sialkot, Madurai, Mbeya, Ciudad Guayana, Ipoh.",1,Timor-Leste,"('Ciudad Guayana', 'Ipoh', 'Madurai', 'Mbeya', 'Sialkot')",0,0
"Exactly 5 of the following cities are in Peru: Taiz, Callao, Chiclayo, Arequipa, Piura.",0,Peru,"('Arequipa', 'Callao', 'Chiclayo', 'Piura', 'Taiz')",5,4
"Exactly 5 of the following cities are in Mauritania: Shangqiu, Nouakchott, Siliguri, Lu'an, Makkah.",0,Mauritania,"(""Lu'an"", 'Makkah', 'Nouakchott', 'Shangqiu', 'Siliguri')",5,1
"Exactly 1 of the following cities are in Cuba: Setagaya, Rangpur, Santiago de Cuba, Lilongwe, Santiago de Queretaro.",1,Cuba,"('Lilongwe', 'Rangpur', 'Santiago de Cuba', 'Santiago de Queretaro', 'Setagaya')",1,1
"Exactly 0 of the following cities are in Russia: Linfen, Novosibirsk, Voronezh, Krasnoyarsk, Tomsk.",0,Russia,"('Krasnoyarsk', 'Linfen', 'Novosibirsk', 'Tomsk', 'Voronezh')",0,4
"Exactly 2 of the following cities are in Peru: Zanzibar, Kolkata, Pietermaritzburg, Piura, Arequipa.",1,Peru,"('Arequipa', 'Kolkata', 'Pietermaritzburg', 'Piura', 'Zanzibar')",2,2
"Exactly 2 of the following cities are in Finland: Thembisa, Helsinki, Liupanshui, Hiroshima, Pontianak.",0,Finland,"('Helsinki', 'Hiroshima', 'Liupanshui', 'Pontianak', 'Thembisa')",2,1
"Exactly 1 of the following cities are in the United Arab Emirates: Lipetsk, Sharjah, Orenburg, Matsuyama, Winnipeg.",1,the United Arab Emirates,"('Lipetsk', 'Matsuyama', 'Orenburg', 'Sharjah', 'Winnipeg')",1,1
"Exactly 3 of the following cities are in Poland: Krakow, Queens, Lodz, Wroclaw, Soshanguve.",1,Poland,"('Krakow', 'Lodz', 'Queens', 'Soshanguve', 'Wroclaw')",3,3
"Exactly 1 of the following cities are in Myanmar: Yangon, Nay Pyi Taw, Hlaingthaya, Mandalay, Niigata.",0,Myanmar,"('Hlaingthaya', 'Mandalay', 'Nay Pyi Taw', 'Niigata', 'Yangon')",1,4
"Exactly 1 of the following cities are in France: Indianapolis, Zhongwei, Lyon, Toulouse, Serang.",0,France,"('Indianapolis', 'Lyon', 'Serang', 'Toulouse', 'Zhongwei')",1,2
"Exactly 1 of the following cities are in Samoa: Nouakchott, Kikwit, Zhuzhou, Uberlandia, Maracaibo.",0,Samoa,"('Kikwit', 'Maracaibo', 'Nouakchott', 'Uberlandia', 'Zhuzhou')",1,0
"Exactly 0 of the following cities are in the United States: Indianapolis, Jieyang, Qiqihar, Tucson, Hue.",0,the United States,"('Hue', 'Indianapolis', 'Jieyang', 'Qiqihar', 'Tucson')",0,2
"Exactly 2 of the following cities are in Morocco: Soshanguve, Fes, Meknes, Serang, Bobo-Dioulasso.",1,Morocco,"('Bobo-Dioulasso', 'Fes', 'Meknes', 'Serang', 'Soshanguve')",2,2
"Exactly 2 of the following cities are in Ethiopia: Niigata, Novosibirsk, Serang, Nuremberg, Ajmer.",0,Ethiopia,"('Ajmer', 'Niigata', 'Novosibirsk', 'Nuremberg', 'Serang')",2,0
"Exactly 2 of the following cities are in Poland: Oklahoma City, Krakow, Huaihua, Lodz, Semarang.",1,Poland,"('Huaihua', 'Krakow', 'Lodz', 'Oklahoma City', 'Semarang')",2,2
"Exactly 0 of the following cities are in Mongolia: Foshan, Aleppo, Jiamusi, Lueliang, Thu GJuc.",1,Mongolia,"('Aleppo', 'Foshan', 'Jiamusi', 'Lueliang', 'Thu GJuc')",0,0
"Exactly 0 of the following cities are in Romania: Chuzhou, Dushanbe, Itabashi, Ha'il, Siliguri.",1,Romania,"('Chuzhou', 'Dushanbe', ""Ha'il"", 'Itabashi', 'Siliguri')",0,0
"Exactly 2 of the following cities are in France: Cheongju-si, Uberlandia, Marseille, Shenyang, Toulouse.",1,France,"('Cheongju-si', 'Marseille', 'Shenyang', 'Toulouse', 'Uberlandia')",2,2
"Exactly 0 of the following cities are in Zambia: Erbil, Mianzhu, Deyang, Sichuan, Kitakyushu, Ar Raqqah, Abobo.",1,Zambia,"('Abobo', 'Ar Raqqah', 'Erbil', 'Kitakyushu', 'Mianzhu, Deyang, Sichuan')",0,0
"Exactly 5 of the following cities are in Russia: Yaroslavl, Ufa, Khabarovsk, Rostov-on-Don, Penza.",1,Russia,"('Khabarovsk', 'Penza', 'Rostov-on-Don', 'Ufa', 'Yaroslavl')",5,5
"Exactly 0 of the following cities are in Malta: Dammam, Hamhung, Yingkou, Thiruvananthapuram, Nellore.",1,Malta,"('Dammam', 'Hamhung', 'Nellore', 'Thiruvananthapuram', 'Yingkou')",0,0
"Exactly 4 of the following cities are in Syria: Latakia, Aleppo, Ar Raqqah, Homs, Acapulco de Juarez.",1,Syria,"('Acapulco de Juarez', 'Aleppo', 'Ar Raqqah', 'Homs', 'Latakia')",4,4
"Exactly 0 of the following cities are in Tonga: Malingao, Shanghai, Multan, Pokhara, Managua.",1,Tonga,"('Malingao', 'Managua', 'Multan', 'Pokhara', 'Shanghai')",0,0
"Exactly 0 of the following cities are in Sudan: Kolhapur, Jilin, Dombivali, Nyala, Ahmedabad.",0,Sudan,"('Ahmedabad', 'Dombivali', 'Jilin', 'Kolhapur', 'Nyala')",0,1
"Exactly 4 of the following cities are in Bangladesh: Mirpur Model Thana, Mohammadpur, Jos, Rajshahi, Pallabi.",1,Bangladesh,"('Jos', 'Mirpur Model Thana', 'Mohammadpur', 'Pallabi', 'Rajshahi')",4,4
"Exactly 3 of the following cities are in Mozambique: Erbil, Beira, Maputo, Suqian, Nampula.",1,Mozambique,"('Beira', 'Erbil', 'Maputo', 'Nampula', 'Suqian')",3,3
"Exactly 4 of the following cities are in Iraq: Mosul, Erbil, Langfang, Al Basrah al Qadimah, Basrah.",1,Iraq,"('Al Basrah al Qadimah', 'Basrah', 'Erbil', 'Langfang', 'Mosul')",4,4
"Exactly 1 of the following cities are in Pakistan: Mirpur Model Thana, Hefei, Cebu City, Huangshi, Sukkur.",1,Pakistan,"('Cebu City', 'Hefei', 'Huangshi', 'Mirpur Model Thana', 'Sukkur')",1,1
"Exactly 1 of the following cities are in Hungary: Taguig, South Tangerang, Yichang, Bilimora, Pest.",1,Hungary,"('Bilimora', 'Pest', 'South Tangerang', 'Taguig', 'Yichang')",1,1
"Exactly 5 of the following cities are in Guinea: Sharjah, Phnom Penh, Algiers, Guangzhou, Wanning.",0,Guinea,"('Algiers', 'Guangzhou', 'Phnom Penh', 'Sharjah', 'Wanning')",5,0
"Exactly 1 of the following cities are in India: Semarang, Zhabei, Borivli, Bucharest, Makassar.",1,India,"('Borivli', 'Bucharest', 'Makassar', 'Semarang', 'Zhabei')",1,1
"Exactly 4 of the following cities are in Myanmar: Port Harcourt, Ansan-si, Mandalay, Erbil, Shaoxing.",0,Myanmar,"('Ansan-si', 'Erbil', 'Mandalay', 'Port Harcourt', 'Shaoxing')",4,1
"Exactly 2 of the following cities are in Madagascar: Adana, Istanbul, Ta'if, Daqing, Astrakhan.",0,Madagascar,"('Adana', 'Astrakhan', 'Daqing', 'Istanbul', ""Ta'if"")",2,0
"Exactly 1 of the following cities are in Mali: Ile-Ife, Bandar Lampung, Mohammadpur, Mersin, Bamako.",1,Mali,"('Bamako', 'Bandar Lampung', 'Ile-Ife', 'Mersin', 'Mohammadpur')",1,1
"Exactly 0 of the following cities are in Malaysia: Kuala Lumpur, Bukit Rahman Putra, Petaling Jaya, Kuantan, Iskandar Puteri.",0,Malaysia,"('Bukit Rahman Putra', 'Iskandar Puteri', 'Kuala Lumpur', 'Kuantan', 'Petaling Jaya')",0,5
"Exactly 5 of the following cities are in Brazil: Sanaa, Banjarmasin, Ordos, Hue, Recife.",0,Brazil,"('Banjarmasin', 'Hue', 'Ordos', 'Recife', 'Sanaa')",5,1
"Exactly 3 of the following cities are in Tanzania: Mbeya, Bhayandar, Arusha, Zanzibar, Enugu.",1,Tanzania,"('Arusha', 'Bhayandar', 'Enugu', 'Mbeya', 'Zanzibar')",3,3
"Exactly 1 of the following cities are in Turkmenistan: Marrakesh, Ashgabat, Malang, Serang, Ouagadougou.",1,Turkmenistan,"('Ashgabat', 'Malang', 'Marrakesh', 'Ouagadougou', 'Serang')",1,1
"Exactly 3 of the following cities are in Côte d'Ivoire: Tehran, Minsk, Omsk, Harare, Ranchi.",0,Côte d'Ivoire,"('Harare', 'Minsk', 'Omsk', 'Ranchi', 'Tehran')",3,0
"Exactly 3 of the following cities are in Malaysia: Ipoh, Bukit Rahman Putra, Weifang, Shah Alam, Shihezi.",1,Malaysia,"('Bukit Rahman Putra', 'Ipoh', 'Shah Alam', 'Shihezi', 'Weifang')",3,3
"Exactly 4 of the following cities are in Rwanda: Sulaymaniyah, Weihai, Sarajevo, Khabarovsk, Naberezhnyye Chelny.",0,Rwanda,"('Khabarovsk', 'Naberezhnyye Chelny', 'Sarajevo', 'Sulaymaniyah', 'Weihai')",4,0
"Exactly 2 of the following cities are in Slovakia: Tangier, Munich, Mexicali, Weifang, Zaria.",0,Slovakia,"('Mexicali', 'Munich', 'Tangier', 'Weifang', 'Zaria')",2,0
"Exactly 1 of the following cities are in Nigeria: Porto Velho, Owerri, Frankfurt am Main, Borama, Volgograd.",1,Nigeria,"('Borama', 'Frankfurt am Main', 'Owerri', 'Porto Velho', 'Volgograd')",1,1
"Exactly 0 of the following cities are in Sri Lanka: Hengyang, Yichang, Oujda, Shangqiu, Jinan.",1,Sri Lanka,"('Hengyang', 'Jinan', 'Oujda', 'Shangqiu', 'Yichang')",0,0
"Exactly 3 of the following cities are in Bangladesh: Rangpur, Orenburg, Chattogram, Bhayandar, Pallabi.",1,Bangladesh,"('Bhayandar', 'Chattogram', 'Orenburg', 'Pallabi', 'Rangpur')",3,3
"Exactly 3 of the following cities are in Turkey: Navi Mumbai, Ordos, Antalya, Wuzhong, Durban.",0,Turkey,"('Antalya', 'Durban', 'Navi Mumbai', 'Ordos', 'Wuzhong')",3,1
"Exactly 1 of the following cities are in Turkey: Izmir, Guayaquil, Navi Mumbai, Mumbai, Maianga.",1,Turkey,"('Guayaquil', 'Izmir', 'Maianga', 'Mumbai', 'Navi Mumbai')",1,1
"Exactly 1 of the following cities are in Tanzania: Chengdu, Tehran, Warri, Faisalabad, Arusha.",1,Tanzania,"('Arusha', 'Chengdu', 'Faisalabad', 'Tehran', 'Warri')",1,1
"Exactly 4 of the following cities are in Guinea: Multan, Linfen, Frankfurt am Main, Laibin, Huizhou.",0,Guinea,"('Frankfurt am Main', 'Huizhou', 'Laibin', 'Linfen', 'Multan')",4,0
"Exactly 2 of the following cities are in Papua New Guinea: Cagayan de Oro, Astrakhan, Chengdu, Erbil, Hamadan.",0,Papua New Guinea,"('Astrakhan', 'Cagayan de Oro', 'Chengdu', 'Erbil', 'Hamadan')",2,0
"Exactly 1 of the following cities are in Botswana: Winnipeg, Arak, Cebu City, Puxi, Onitsha.",0,Botswana,"('Arak', 'Cebu City', 'Onitsha', 'Puxi', 'Winnipeg')",1,0
"Exactly 4 of the following cities are in Angola: Maianga, Camama, Benguela, Kikolo, Calumbo.",0,Angola,"('Benguela', 'Calumbo', 'Camama', 'Kikolo', 'Maianga')",4,5
"Exactly 3 of the following cities are in Gabon: Marseille, Libreville, Kota Kuala Muda, Volgograd, Zarqa.",0,Gabon,"('Kota Kuala Muda', 'Libreville', 'Marseille', 'Volgograd', 'Zarqa')",3,1
"Exactly 0 of the following cities are in Benin: Hamadan, Zhangjiagang, Bokaro, Suining, Tehran.",1,Benin,"('Bokaro', 'Hamadan', 'Suining', 'Tehran', 'Zhangjiagang')",0,0
"Exactly 5 of the following cities are in Brazil: Goiania, Ananindeua, Sao Bernardo do Campo, Contagem, Jaboatao dos Guararapes.",1,Brazil,"('Ananindeua', 'Contagem', 'Goiania', 'Jaboatao dos Guararapes', 'Sao Bernardo do Campo')",5,5
"Exactly 4 of the following cities are in Somalia: Gujranwala, Stockholm, Yongzhou, Mogadishu, Borama.",0,Somalia,"('Borama', 'Gujranwala', 'Mogadishu', 'Stockholm', 'Yongzhou')",4,2
"Exactly 4 of the following cities are in Malaysia: Pelentong, Wroclaw, Iskandar Puteri, Bukit Rahman Putra, Petaling Jaya.",1,Malaysia,"('Bukit Rahman Putra', 'Iskandar Puteri', 'Pelentong', 'Petaling Jaya', 'Wroclaw')",4,4
"Exactly 1 of the following cities are in Denmark: Nouakchott, Wanning, Port-au-Prince, Copenhagen, Daqing.",1,Denmark,"('Copenhagen', 'Daqing', 'Nouakchott', 'Port-au-Prince', 'Wanning')",1,1
"Exactly 0 of the following cities are in Ghana: Hegang, Budta, Taicang, Maracaibo, Omsk.",1,Ghana,"('Budta', 'Hegang', 'Maracaibo', 'Omsk', 'Taicang')",0,0
"Exactly 4 of the following cities are in India: Bayan Nur, Bilimora, Meerut, Surat, Ulhasnagar.",1,India,"('Bayan Nur', 'Bilimora', 'Meerut', 'Surat', 'Ulhasnagar')",4,4
"Exactly 0 of the following cities are in Kyrgyzstan: Ningbo, Jamnagar, Assiut, Ciudad Guayana, Varanasi.",1,Kyrgyzstan,"('Assiut', 'Ciudad Guayana', 'Jamnagar', 'Ningbo', 'Varanasi')",0,0
"Exactly 2 of the following cities are in Germany: Hannover, Dortmund, Yerevan, Baku, Koeln.",0,Germany,"('Baku', 'Dortmund', 'Hannover', 'Koeln', 'Yerevan')",2,3
"Exactly 4 of the following cities are in Germany: Lubango, Matsuyama, Victoria de Durango, Munich, Kanpur.",0,Germany,"('Kanpur', 'Lubango', 'Matsuyama', 'Munich', 'Victoria de Durango')",4,1
"Exactly 1 of the following cities are in Tajikistan: Changwon, Dushanbe, Tlalpan, Osaka, Rizhao.",1,Tajikistan,"('Changwon', 'Dushanbe', 'Osaka', 'Rizhao', 'Tlalpan')",1,1
"Exactly 4 of the following cities are in Saudi Arabia: Jeddah, Dammam, Ta'if, Ha'il, Guilin.",1,Saudi Arabia,"('Dammam', 'Guilin', ""Ha'il"", 'Jeddah', ""Ta'if"")",4,4
"Exactly 2 of the following cities are in the United States: Seattle, Chicago, Indianapolis, Albuquerque, Queens.",0,the United States,"('Albuquerque', 'Chicago', 'Indianapolis', 'Queens', 'Seattle')",2,5
"Exactly 5 of the following cities are in Burkina Faso: Varanasi, Xinyang, Linyi, Jiangyin, Bobo-Dioulasso.",0,Burkina Faso,"('Bobo-Dioulasso', 'Jiangyin', 'Linyi', 'Varanasi', 'Xinyang')",5,1
"Exactly 1 of the following cities are in Zimbabwe: Baku, Florianopolis, Bulawayo, Mar del Plata, Quetta.",1,Zimbabwe,"('Baku', 'Bulawayo', 'Florianopolis', 'Mar del Plata', 'Quetta')",1,1
"Exactly 4 of the following cities are in Rwanda: Guwahati, Kigali, Manaus, Reynosa, Anshun.",0,Rwanda,"('Anshun', 'Guwahati', 'Kigali', 'Manaus', 'Reynosa')",4,1
"Exactly 1 of the following cities are in Togo: Tijuana, Qinzhou, Shah Alam, Linyi, Niluefer.",0,Togo,"('Linyi', 'Niluefer', 'Qinzhou', 'Shah Alam', 'Tijuana')",1,0
"Exactly 0 of the following cities are in Trinidad and Tobago: Calumbo, Izhevsk, Rajshahi, Saitama, Kakamega.",1,Trinidad and Tobago,"('Calumbo', 'Izhevsk', 'Kakamega', 'Rajshahi', 'Saitama')",0,0
"Exactly 0 of the following cities are in Saudi Arabia: Santiago de Cuba, Contagem, Kolhapur, Ranchi, Tehran.",1,Saudi Arabia,"('Contagem', 'Kolhapur', 'Ranchi', 'Santiago de Cuba', 'Tehran')",0,0
"Exactly 2 of the following cities are in Myanmar: Tangerang, Hlaingthaya, Nay Pyi Taw, Yangon, Mandalay.",0,Myanmar,"('Hlaingthaya', 'Mandalay', 'Nay Pyi Taw', 'Tangerang', 'Yangon')",2,4
"Exactly 3 of the following cities are in Nigeria: Enugu, Rio de Janeiro, Calabar, Xuhui, Jos.",1,Nigeria,"('Calabar', 'Enugu', 'Jos', 'Rio de Janeiro', 'Xuhui')",3,3
"Exactly 2 of the following cities are in Venezuela: Barquisimeto, Maracaibo, Caracas, Panjin, Ciudad Guayana.",0,Venezuela,"('Barquisimeto', 'Caracas', 'Ciudad Guayana', 'Maracaibo', 'Panjin')",2,4
"Exactly 5 of the following cities are in Russia: Saint Petersburg, Krasnoyarsk, Nizhniy Novgorod, Kalininskiy, Novosibirsk.",1,Russia,"('Kalininskiy', 'Krasnoyarsk', 'Nizhniy Novgorod', 'Novosibirsk', 'Saint Petersburg')",5,5
"Exactly 1 of the following cities are in Egypt: Sultanah, San Pedro Sula, Al Mahallah al Kubra, Tianshui, Karbala.",1,Egypt,"('Al Mahallah al Kubra', 'Karbala', 'San Pedro Sula', 'Sultanah', 'Tianshui')",1,1
"Exactly 2 of the following cities are in Yemen: Aracaju, Ibb, Buraydah, Zhangjiagang, Aden.",1,Yemen,"('Aden', 'Aracaju', 'Buraydah', 'Ibb', 'Zhangjiagang')",2,2
"Exactly 5 of the following cities are in Morocco: Contagem, Dehradun, Ajmer, Muzaffarabad, Oujda.",0,Morocco,"('Ajmer', 'Contagem', 'Dehradun', 'Muzaffarabad', 'Oujda')",5,1
"Exactly 0 of the following cities are in Benin: Baoji, Cotonou, Guayaquil, Gold Coast, Ibague.",0,Benin,"('Baoji', 'Cotonou', 'Gold Coast', 'Guayaquil', 'Ibague')",0,1
"Exactly 5 of the following cities are in Iran: Tehran, Karaj, Arak, Zahedan, Hamadan.",1,Iran,"('Arak', 'Hamadan', 'Karaj', 'Tehran', 'Zahedan')",5,5
"Exactly 1 of the following cities are in Iran: Laiwu, Camama, Dar es Salaam, Taicang, Kermanshah.",1,Iran,"('Camama', 'Dar es Salaam', 'Kermanshah', 'Laiwu', 'Taicang')",1,1
"Exactly 3 of the following cities are in Iran: Gujrat, Arak, Hamadan, Ahvaz, Maianga.",1,Iran,"('Ahvaz', 'Arak', 'Gujrat', 'Hamadan', 'Maianga')",3,3
"Exactly 0 of the following cities are in Japan: Setagaya, Daejeon, Suginami, Saitama, Matsuyama.",0,Japan,"('Daejeon', 'Matsuyama', 'Saitama', 'Setagaya', 'Suginami')",0,4
"Exactly 4 of the following cities are in Guinea: Nagpur, Arak, Irbid, Makati City, Ahmedabad.",0,Guinea,"('Ahmedabad', 'Arak', 'Irbid', 'Makati City', 'Nagpur')",4,0
"Exactly 1 of the following cities are in Benin: Shizuoka, Tasikmalaya, Cotonou, Handan, Contagem.",1,Benin,"('Contagem', 'Cotonou', 'Handan', 'Shizuoka', 'Tasikmalaya')",1,1
"Exactly 5 of the following cities are in Mexico: Mexico City, Naucalpan de Juarez, Santiago de Queretaro, Zapopan, San Luis Potosi.",1,Mexico,"('Mexico City', 'Naucalpan de Juarez', 'San Luis Potosi', 'Santiago de Queretaro', 'Zapopan')",5,5
"Exactly 4 of the following cities are in Morocco: Agadir, Tangier, Teresina, Oujda, Fes.",1,Morocco,"('Agadir', 'Fes', 'Oujda', 'Tangier', 'Teresina')",4,4
"Exactly 2 of the following cities are in Nigeria: Abeokuta, Chuzhou, Niluefer, Ha'il, Ilorin.",1,Nigeria,"('Abeokuta', 'Chuzhou', ""Ha'il"", 'Ilorin', 'Niluefer')",2,2
"Exactly 0 of the following cities are in Venezuela: Da Nang, Nouakchott, Bouake, Jiamusi, Davao.",1,Venezuela,"('Bouake', 'Da Nang', 'Davao', 'Jiamusi', 'Nouakchott')",0,0
"Exactly 3 of the following cities are in Bangladesh: Rangpur, Comilla, Gazipur, Mirpur Model Thana, Rajshahi.",0,Bangladesh,"('Comilla', 'Gazipur', 'Mirpur Model Thana', 'Rajshahi', 'Rangpur')",3,5
"Exactly 4 of the following cities are in Tanzania: Dar es Salaam, Budapest, Mbeya, Dodoma, Zanzibar.",1,Tanzania,"('Budapest', 'Dar es Salaam', 'Dodoma', 'Mbeya', 'Zanzibar')",4,4
"Exactly 3 of the following cities are in Ukraine: Madinah, Kyiv, Kryvyy Rih, Warri, Sao Jose dos Campos.",0,Ukraine,"('Kryvyy Rih', 'Kyiv', 'Madinah', 'Sao Jose dos Campos', 'Warri')",3,2
"Exactly 2 of the following cities are in Lesotho: Sangli, Ecatepec de Morelos, Sialkot, Jamshedpur, N'Djamena.",0,Lesotho,"('Ecatepec de Morelos', 'Jamshedpur', ""N'Djamena"", 'Sangli', 'Sialkot')",2,0
"Exactly 4 of the following cities are in Timor-Leste: Tyumen, Maputo, Calumbo, Kuala Lumpur, Rangpur.",0,Timor-Leste,"('Calumbo', 'Kuala Lumpur', 'Maputo', 'Rangpur', 'Tyumen')",4,0
"Exactly 2 of the following cities are in Japan: Shekhupura, Zahedan, Salta, Penza, Nagoya.",0,Japan,"('Nagoya', 'Penza', 'Salta', 'Shekhupura', 'Zahedan')",2,1
"Exactly 0 of the following cities are in Poland: Niamey, Salta, Hachioji, Arusha, Wroclaw.",0,Poland,"('Arusha', 'Hachioji', 'Niamey', 'Salta', 'Wroclaw')",0,1
"Exactly 3 of the following cities are in Sweden: Chenzhou, Al Mahallah al Kubra, Bareilly, Ghaziabad, Zhabei.",0,Sweden,"('Al Mahallah al Kubra', 'Bareilly', 'Chenzhou', 'Ghaziabad', 'Zhabei')",3,0
"Exactly 1 of the following cities are in the Democratic Republic of the Congo: Likasi, Kolwezi, Lubumbashi, Kananga, Tshikapa.",0,the Democratic Republic of the Congo,"('Kananga', 'Kolwezi', 'Likasi', 'Lubumbashi', 'Tshikapa')",1,5
"Exactly 2 of the following cities are in Sao Tome and Principe: Bikaner, Baise, Zhu Cheng City, Bilimora, Tianjin.",0,Sao Tome and Principe,"('Baise', 'Bikaner', 'Bilimora', 'Tianjin', 'Zhu Cheng City')",2,0
"Exactly 1 of the following cities are in Japan: Wroclaw, Quebec, Isfahan, Ibadan, Sapporo.",1,Japan,"('Ibadan', 'Isfahan', 'Quebec', 'Sapporo', 'Wroclaw')",1,1
"Exactly 3 of the following cities are in Iraq: Chengdu, Sulaymaniyah, Baghdad, Al Basrah al Qadimah, Tashkent.",1,Iraq,"('Al Basrah al Qadimah', 'Baghdad', 'Chengdu', 'Sulaymaniyah', 'Tashkent')",3,3
"Exactly 0 of the following cities are in Venezuela: Pekanbaru, Ciudad Guayana, Wroclaw, Suqian, Kaifeng.",0,Venezuela,"('Ciudad Guayana', 'Kaifeng', 'Pekanbaru', 'Suqian', 'Wroclaw')",0,1
"Exactly 2 of the following cities are in Zimbabwe: Harare, Bulawayo, Lyon, Tonghua, Asmara.",1,Zimbabwe,"('Asmara', 'Bulawayo', 'Harare', 'Lyon', 'Tonghua')",2,2
"Exactly 1 of the following cities are in Ecuador: Quito, Zhengzhou, Amravati, Lviv, Chenzhou.",1,Ecuador,"('Amravati', 'Chenzhou', 'Lviv', 'Quito', 'Zhengzhou')",1,1
